EVENT_NUMBER,INCIDENT_DATE,INCIDENT_TYPE,LATITUDE,LONGITUDE,INCIDENT_YEAR,INCIDENT_MONTH,CITY,State
220506147,5/6/2022,1051 - drunk / intoxicated,37.8988522,-122.2995545,2022,May,El Cerrito,California
220508146,5/8/2022,1051 - drunk / intoxicated,37.90312304,-122.2944387,2022,May,El Cerrito,California
220515309,5/15/2022,1051 - drunk / intoxicated,37.9227459,-122.3156135,2022,May,El Cerrito,California
220524315,5/24/2022,1051 - drunk / intoxicated,37.9227459,-122.3156135,2022,May,El Cerrito,California
210720340,7/20/2021,1051 - drunk / intoxicated,37.91666671,-122.3045654,2021,Jul,El Cerrito,California
210928110,9/28/2021,1051 - drunk / intoxicated,37.92612599,-122.31952,2021,Sep,El Cerrito,California
211022165,10/22/2021,1051 - drunk / intoxicated,37.90738501,-122.304309,2021,Oct,El Cerrito,California
211115301,11/15/2021,1051 - drunk / intoxicated,37.9227459,-122.3156135,2021,Nov,El Cerrito,California
210205180,2/5/2021,1051 - drunk / intoxicated,37.9227459,-122.3156135,2021,Feb,El Cerrito,California
210213206,2/13/2021,1051 - drunk / intoxicated,37.92108348,-122.2925846,2021,Feb,El Cerrito,California
210213227,2/13/2021,1051 - drunk / intoxicated,37.91311976,-122.3070703,2021,Feb,El Cerrito,California
210228052,2/28/2021,1051 - drunk / intoxicated,37.8988522,-122.2995545,2021,Feb,El Cerrito,California
210306282,3/6/2021,1051 - drunk / intoxicated,37.90195099,-122.30466,2021,Mar,El Cerrito,California
210324263,3/24/2021,1051 - drunk / intoxicated,37.9227459,-122.3156135,2021,Mar,El Cerrito,California
210329184,3/29/2021,1051 - drunk / intoxicated,37.90035914,-122.3005598,2021,Mar,El Cerrito,California
210429293,4/29/2021,1051 - drunk / intoxicated,37.90074667,-122.2977321,2021,Apr,El Cerrito,California
210516249,5/16/2021,1051 - drunk / intoxicated,37.92162578,-122.3152115,2021,May,El Cerrito,California
210616283,6/16/2021,1051 - drunk / intoxicated,37.8988522,-122.2995545,2021,Jun,El Cerrito,California
200810098,8/10/2020,1051 - drunk / intoxicated,37.91233855,-122.3076314,2020,Aug,El Cerrito,California
201003160,10/3/2020,1051 - drunk / intoxicated,37.89930599,-122.300025,2020,Oct,El Cerrito,California
201006238,10/6/2020,1051 - drunk / intoxicated,37.92117019,-122.3134095,2020,Oct,El Cerrito,California
201025114,10/25/2020,1051 - drunk / intoxicated,37.9227459,-122.3156135,2020,Oct,El Cerrito,California
201120076,11/20/2020,1051 - drunk / intoxicated,37.90049903,-122.2981904,2020,Nov,El Cerrito,California
201202270,12/2/2020,1051 - drunk / intoxicated,37.89960921,-122.2978598,2020,Dec,El Cerrito,California
201211139,12/11/2020,1051 - drunk / intoxicated,37.90047946,-122.29997,2020,Dec,El Cerrito,California
201215331,12/15/2020,1051 - drunk / intoxicated,37.92125602,-122.31504,2020,Dec,El Cerrito,California
200210269,2/10/2020,1051 - drunk / intoxicated,37.91286326,-122.3078178,2020,Feb,El Cerrito,California
200213207,2/13/2020,1051 - drunk / intoxicated,37.90021413,-122.3010941,2020,Feb,El Cerrito,California
200218424,2/18/2020,1051 - drunk / intoxicated,37.9281959,-122.3209303,2020,Feb,El Cerrito,California
200221259,2/21/2020,1051 - drunk / intoxicated,37.92760698,-122.320639,2020,Feb,El Cerrito,California
200305092,3/5/2020,1051 - drunk / intoxicated,37.90114599,-122.30084,2020,Mar,El Cerrito,California
200320260,3/20/2020,1051 - drunk / intoxicated,37.91286326,-122.3078178,2020,Mar,El Cerrito,California
200417079,4/17/2020,1051 - drunk / intoxicated,37.90049903,-122.2981904,2020,Apr,El Cerrito,California
200417099,4/17/2020,1051 - drunk / intoxicated,37.90852324,-122.3043942,2020,Apr,El Cerrito,California
200511115,5/11/2020,1051 - drunk / intoxicated,37.90151701,-122.30165,2020,May,El Cerrito,California
200524087,5/24/2020,1051 - drunk / intoxicated,37.92105699,-122.315828,2020,May,El Cerrito,California
200528104,5/28/2020,1051 - drunk / intoxicated,37.90313925,-122.3034371,2020,May,El Cerrito,California
190709349,7/9/2019,1051 - drunk / intoxicated,37.90642164,-122.3042559,2019,Jul,El Cerrito,California
190714364,7/14/2019,1051 - drunk / intoxicated,37.899027,-122.301918,2019,Jul,El Cerrito,California
190720334,7/20/2019,1051 - drunk / intoxicated,37.93484338,-122.3032796,2019,Jul,El Cerrito,California
190826301,8/26/2019,1051 - drunk / intoxicated,37.90403401,-122.304271,2019,Aug,El Cerrito,California
190831006,8/31/2019,1051 - drunk / intoxicated,37.90049903,-122.2981904,2019,Aug,El Cerrito,California
190831377,8/31/2019,1051 - drunk / intoxicated,37.91965901,-122.319818,2019,Aug,El Cerrito,California
190915266,9/15/2019,1051 - drunk / intoxicated,37.9187756,-122.2937645,2019,Sep,El Cerrito,California
190917001,9/17/2019,1051 - drunk / intoxicated,37.9253693,-122.3187456,2019,Sep,El Cerrito,California
190919139,9/19/2019,1051 - drunk / intoxicated,37.9237231,-122.3181203,2019,Sep,El Cerrito,California
190924027,9/24/2019,1051 - drunk / intoxicated,37.9150009,-122.3115127,2019,Sep,El Cerrito,California
191001334,10/1/2019,1051 - drunk / intoxicated,37.89899113,-122.2992749,2019,Oct,El Cerrito,California
191006248,10/6/2019,1051 - drunk / intoxicated,37.92042131,-122.3163225,2019,Oct,El Cerrito,California
191007203,10/7/2019,1051 - drunk / intoxicated,37.92125074,-122.3125902,2019,Oct,El Cerrito,California
191018355,10/18/2019,1051 - drunk / intoxicated,37.90195099,-122.30466,2019,Oct,El Cerrito,California
191122304,11/22/2019,1051 - drunk / intoxicated,37.92437999,-122.315487,2019,Nov,El Cerrito,California
191129297,11/29/2019,1051 - drunk / intoxicated,37.89953641,-122.298473,2019,Nov,El Cerrito,California
191203311,12/3/2019,1051 - drunk / intoxicated,37.91223721,-122.2998665,2019,Dec,El Cerrito,California
191230274,12/30/2019,1051 - drunk / intoxicated,37.90049903,-122.2981904,2019,Dec,El Cerrito,California
190108386,1/8/2019,1051 - drunk / intoxicated,37.91843827,-122.3010993,2019,Jan,El Cerrito,California
190111212,1/11/2019,1051 - drunk / intoxicated,37.91354215,-122.3088734,2019,Jan,El Cerrito,California
190126216,1/26/2019,1051 - drunk / intoxicated,37.90269535,-122.3017747,2019,Jan,El Cerrito,California
190302146,3/2/2019,1051 - drunk / intoxicated,37.93066437,-122.3218132,2019,Mar,El Cerrito,California
190325397,3/25/2019,1051 - drunk / intoxicated,37.90112197,-122.2985491,2019,Mar,El Cerrito,California
190405227,4/5/2019,1051 - drunk / intoxicated,37.90049903,-122.2981904,2019,Apr,El Cerrito,California
190407139,4/7/2019,1051 - drunk / intoxicated,37.92078701,-122.315297,2019,Apr,El Cerrito,California
190613353,6/13/2019,1051 - drunk / intoxicated,37.90112197,-122.2985491,2019,Jun,El Cerrito,California
190620333,6/20/2019,1051 - drunk / intoxicated,37.89960921,-122.2978598,2019,Jun,El Cerrito,California
190629337,6/29/2019,1051 - drunk / intoxicated,37.90403401,-122.304271,2019,Jun,El Cerrito,California
250108440,1/8/2025,sfrmc - shots fired,37.90572779,-122.3037022,2025,Jan,El Cerrito,California
250116436,1/16/2025,sfrmc - shots fired,37.92245475,-122.3068484,2025,Jan,El Cerrito,California
250422043,4/22/2025,sfrmc - shots fired,37.91775789,-122.3070046,2025,Apr,El Cerrito,California
250503401,5/3/2025,sfrmc - shots fired,37.9187756,-122.2937645,2025,May,El Cerrito,California
250517340,5/17/2025,sfrmc - shots fired,37.90269535,-122.3017747,2025,May,El Cerrito,California
250525107,5/25/2025,sfrmc - shots fired,37.92601715,-122.2988257,2025,May,El Cerrito,California
250601111,6/1/2025,sfrmc - shots fired,37.9094421,-122.2927602,2025,Jun,El Cerrito,California
250618173,6/18/2025,sfrmc - shots fired,37.91983202,-122.302316,2025,Jun,El Cerrito,California
240903472,9/3/2024,sfrmc - shots fired,37.90070787,-122.3050185,2024,Sep,El Cerrito,California
240925282,9/25/2024,sfrmc - shots fired,37.92943873,-122.2992863,2024,Sep,El Cerrito,California
240928056,9/28/2024,sfrmc - shots fired,37.89874323,-122.3019745,2024,Sep,El Cerrito,California
240930010,9/30/2024,sfrmc - shots fired,37.90891019,-122.3065492,2024,Sep,El Cerrito,California
241018020,10/18/2024,sfrmc - shots fired,37.91154223,-122.3023279,2024,Oct,El Cerrito,California
241206002,12/6/2024,sfrmc - shots fired,37.93408682,-122.3179266,2024,Dec,El Cerrito,California
241210032,12/10/2024,sfrmc - shots fired,37.92514501,-122.294584,2024,Dec,El Cerrito,California
240110374,1/10/2024,sfrmc - shots fired,37.93415455,-122.3090076,2024,Jan,El Cerrito,California
240128398,1/28/2024,sfrmc - shots fired,37.92032294,-122.3053302,2024,Jan,El Cerrito,California
240213388,2/13/2024,sfrmc - shots fired,37.90074667,-122.2977321,2024,Feb,El Cerrito,California
